0.01651717	0.00507245	0.00975602	0.00978656	0.00148566	0.00988752	0.00433506	0.01713491	0.01830459	0.00991142	0.01919066	0.00638247	0.01724287	0.00881059	0.00645875	0.01603842	0.01697050	0.00015403	0.01262854	0.00835359	0.00633503	0.01811854	0.01372760	0.00466882	0.00478465	0.01290995	0.00698800	0.00006298	0.00267517	0.00699241	0.00306642	0.01851410	0.00198323	0.01812297	0.00242834	0.01481395	0.00029521	0.00753530	0.01048278	0.00808407	0.01727999	0.01367172	0.01017508	0.01436996	0.00981642	0.00209813	0.00478279	0.01236729	0.01515430	0.01822008	0.01515929	0.01467550	0.00192664	0.00175428	0.00568465	0.00374188	0.00528573	0.00600988	0.00938016	0.00136508	0.00517473	0.01525621	0.01199029	0.00958020	0.00317663	0.01694176	0.00203232	0.00551412	0.01594615	0.01013477	0.01521423	0.00029933	0.00856182	0.00903946	0.01706767	0.00050016	0.01152108	0.01342498	0.01192812	0.00782511	0.00379764	0.00144652	0.00971320	0.00075557	0.00036214	0.01518333	0.00765155	0.01910216	0.01116029	0.01004104	0.00220409	0.01743194	0.00671348	0.01603236	0.01147104	0.01284509	0.01160957	0.00077606	0.00952104	0.00324255	0.92211995
0.00209928	0.00037018	0.00020500	0.00332606	0.00177989	0.00413413	0.00288207	0.00220282	0.00413248	0.00391212	0.00126633	0.00119697	0.00028670	0.00222130	0.00274861	0.00206011	0.00055982	0.00262150	0.00221394	0.00146850	0.00228301	0.00410894	0.00076591	0.00222693	0.00403558	0.00261390	0.00183068	0.00145772	0.00315890	0.00125080	0.00423940	0.00128832	0.00065578	0.00075630	0.00353662	0.00319364	0.00132295	0.00002377	0.00373119	0.00138821	0.00147470	0.00310832	0.00414628	0.00105353	0.00119689	0.00233596	0.00136705	0.00406392	0.00360401	0.00439195	0.00259729	0.00198937	0.00361161	0.00216745	0.00184772	0.00410391	0.00204513	0.00079433	0.00311810	0.00029650	0.00059450	0.00102388	0.00150232	0.00159748	0.00350327	0.00048537	0.00008813	0.00416561	0.00374743	0.00332014	0.00105861	0.00422159	0.00373883	0.00011310	0.00207854	0.00139625	0.00167884	0.00217888	0.00340749	0.00273130	0.00414677	0.00120576	0.00380968	0.00364689	0.00185485	0.00123601	0.00232110	0.00235697	0.00349259	0.00310575	0.00241153	0.00393079	0.00379129	0.00202277	0.00248443	0.00245940	0.00080958	0.00190083	0.00284185	0.00101019	0.22834097
0.00840744	0.00201139	0.00530446	0.00529776	0.00219984	0.01015128	0.00745642	0.00401859	0.00806029	0.00760069	0.00600027	0.00223613	0.00969321	0.00330884	0.00779184	0.00903452	0.00780989	0.00148755	0.01017389	0.00470874	0.00059802	0.00705140	0.00233209	0.00302111	0.00747537	0.00737174	0.00044013	0.00182655	0.00428107	0.00778901	0.00466319	0.00745209	0.00409449	0.00350169	0.00217590	0.00912025	0.00781929	0.00540824	0.00053827	0.00158820	0.00290036	0.00473446	0.00805567	0.00577890	0.00742358	0.00813854	0.00304579	0.00728929	0.00146604	0.00638127	0.00341797	0.00033114	0.00192760	0.00552811	0.00224740	0.00819501	0.00651449	0.00680089	0.00934786	0.00316685	0.00145853	0.00594127	0.00107699	0.00900345	0.00975676	0.00927844	0.00117940	0.00133394	0.00508296	0.00779635	0.00196566	0.00426837	0.00620738	0.00281863	0.00878352	0.00807058	0.00321708	0.00279220	0.00650725	0.00252964	0.00209011	0.00211796	0.00198896	0.00020532	0.00664428	0.00866536	0.00517421	0.00903971	0.00670611	0.00839571	0.00404679	0.00753047	0.00853696	0.00586274	0.00393616	0.00012913	0.00373332	0.00982471	0.00316832	0.00532588	0.51618297
0.00268126	0.00175582	0.00181783	0.00246045	0.00243184	0.00125399	0.00239387	0.00202311	0.00111209	0.00255747	0.00095069	0.00001224	0.00172845	0.00286624	0.00107482	0.00208868	0.00299038	0.00082665	0.00060153	0.00125164	0.00212822	0.00056999	0.00050709	0.00059002	0.00281170	0.00283362	0.00174497	0.00198533	0.00247843	0.00163946	0.00051660	0.00270255	0.00091497	0.00175180	0.00124712	0.00210522	0.00059365	0.00071519	0.00083768	0.00194420	0.00245264	0.00109493	0.00238547	0.00041285	0.00134731	0.00050924	0.00145072	0.00153568	0.00162785	0.00164366	0.00158950	0.00302681	0.00172489	0.00160715	0.00264909	0.00079787	0.00085114	0.00222364	0.00143507	0.00303934	0.00146671	0.00298684	0.00030556	0.00131752	0.00274723	0.00273633	0.00259160	0.00070344	0.00064945	0.00091958	0.00209704	0.00249246	0.00030268	0.00235192	0.00110223	0.00016946	0.00103113	0.00112781	0.00066704	0.00269477	0.00225523	0.00145714	0.00014335	0.00042039	0.00216132	0.00044436	0.00162254	0.00266436	0.00040807	0.00253528	0.00007075	0.00013351	0.00226518	0.00249362	0.00083604	0.00086416	0.00081672	0.00176384	0.00062318	0.00100744	0.15434899
0.00161419	0.00267312	0.00270282	0.00272837	0.00108822	0.00032646	0.00240330	0.00257533	0.00119435	0.00239702	0.00148293	0.00057994	0.00098151	0.00251672	0.00045650	0.00015149	0.00240646	0.00054753	0.00018180	0.00257687	0.00154647	0.00060271	0.00108924	0.00139555	0.00007108	0.00233800	0.00287642	0.00155003	0.00020055	0.00276461	0.00148562	0.00125669	0.00208444	0.00247683	0.00079373	0.00209496	0.00108435	0.00028783	0.00037008	0.00250754	0.00071684	0.00256448	0.00205143	0.00104034	0.00114272	0.00222286	0.00140584	0.00208787	0.00145804	0.00195609	0.00088663	0.00032594	0.00151131	0.00201890	0.00160092	0.00262560	0.00283526	0.00214615	0.00198022	0.00020869	0.00279342	0.00080341	0.00261825	0.00055281	0.00068735	0.00209527	0.00076240	0.00063715	0.00186886	0.00068009	0.00219454	0.00157937	0.00244000	0.00031715	0.00085355	0.00232488	0.00152302	0.00163178	0.00181408	0.00201613	0.00038085	0.00108930	0.00222362	0.00072534	0.00117849	0.00278930	0.00295305	0.00194905	0.00194475	0.00263477	0.00239762	0.00067649	0.00059739	0.00063951	0.00044892	0.00258887	0.00042238	0.00271501	0.00214268	0.00209144	0.15603013
0.00604394	0.00457275	0.01620677	0.00515453	0.00294690	0.00305039	0.00878129	0.00516383	0.01233018	0.00574819	0.00997743	0.00700102	0.01584129	0.00143156	0.01508294	0.01143631	0.00503422	0.01400981	0.01443762	0.00365887	0.01647820	0.00547246	0.00612240	0.00148440	0.00958274	0.00640616	0.01064140	0.01679675	0.01459188	0.00334467	0.00909445	0.01525838	0.00522502	0.01392218	0.00637395	0.01742416	0.01528884	0.01494856	0.01516842	0.00511579	0.00962463	0.00753643	0.01448752	0.00998178	0.00553739	0.01337152	0.00611703	0.00538324	0.00519682	0.00315551	0.01725312	0.01317678	0.01715757	0.00954137	0.01019193	0.01252365	0.01422227	0.00959553	0.00142942	0.00371659	0.00847829	0.01474264	0.01755205	0.00037704	0.01253707	0.00209279	0.00848799	0.01131404	0.01185179	0.00484919	0.00293083	0.01075485	0.00732246	0.01142103	0.01184742	0.01364862	0.00029959	0.01417373	0.00785453	0.01537199	0.01687901	0.00519035	0.01666295	0.01382176	0.01447620	0.00325516	0.00784409	0.01304008	0.00914807	0.01423605	0.00521080	0.01596016	0.00533329	0.00123807	0.00186053	0.00910088	0.00779798	0.00114168	0.01728914	0.01140994	0.94465488
0.00198270	0.00016520	0.00161125	0.00133300	0.00051832	0.00193286	0.00005739	0.00101735	0.00050080	0.00215748	0.00192005	0.00003441	0.00140231	0.00045448	0.00073436	0.00058575	0.00030095	0.00152397	0.00101856	0.00132439	0.00185689	0.00013095	0.00186393	0.00212238	0.00113303	0.00012314	0.00083909	0.00125045	0.00083656	0.00155267	0.00090901	0.00130088	0.00104256	0.00029959	0.00178432	0.00207455	0.00110728	0.00090785	0.00214986	0.00069698	0.00026022	0.00071261	0.00162496	0.00032012	0.00194034	0.00202548	0.00173047	0.00194966	0.00085958	0.00168257	0.00014609	0.00038881	0.00056754	0.00125976	0.00096805	0.00205589	0.00074789	0.00200170	0.00082448	0.00075641	0.00192564	0.00012820	0.00062682	0.00091489	0.00037969	0.00105487	0.00174432	0.00114863	0.00002759	0.00164734	0.00159985	0.00208266	0.00177237	0.00136037	0.00164870	0.00115435	0.00123930	0.00094610	0.00039179	0.00054920	0.00201956	0.00082821	0.00034779	0.00063810	0.00046121	0.00071565	0.00084999	0.00118880	0.00205409	0.00182348	0.00019673	0.00084159	0.00204621	0.00109725	0.00036851	0.00158303	0.00130964	0.00071737	0.00055669	0.00041241	0.10977917
0.00596114	0.00886017	0.01559340	0.01780592	0.00012823	0.01352376	0.00853932	0.01631810	0.01020111	0.00174497	0.00410579	0.01710666	0.00145428	0.01344212	0.01136864	0.01708144	0.00632125	0.00099275	0.00309666	0.00218701	0.00186300	0.00194818	0.01020177	0.00749368	0.00179019	0.01877310	0.00825455	0.00670760	0.00285736	0.01728663	0.00399646	0.00275310	0.01009343	0.00367806	0.00741880	0.01547429	0.00005276	0.01167680	0.00979860	0.01520510	0.00943230	0.00473565	0.01635992	0.00615853	0.00505021	0.01358012	0.00606456	0.00531210	0.00123460	0.00224376	0.00644605	0.00239858	0.00811215	0.00398119	0.00967324	0.00754190	0.00760400	0.00513384	0.00653417	0.01011163	0.01622640	0.01593641	0.01892995	0.00911375	0.01830122	0.00939561	0.01108820	0.00243463	0.00017860	0.01602184	0.00799686	0.00709361	0.00239523	0.01028561	0.01443654	0.01855990	0.00215197	0.00730788	0.01696017	0.00935289	0.00802101	0.00042202	0.01578577	0.01273969	0.01423985	0.01698649	0.01114880	0.00831446	0.01428172	0.01123979	0.01285990	0.01878981	0.00909788	0.00183361	0.00459989	0.00423935	0.00850241	0.01214565	0.01728752	0.00370986	0.89127743
0.00083936	0.00045917	0.00160786	0.00269703	0.00174884	0.00634057	0.00628731	0.00140547	0.00381904	0.00384164	0.00475770	0.00490027	0.00420087	0.00419932	0.00636554	0.00222127	0.00399444	0.00683056	0.00694655	0.00234959	0.00096855	0.00385819	0.00272792	0.00583715	0.00192933	0.00016696	0.00119964	0.00471349	0.00368116	0.00457165	0.00051152	0.00548676	0.00424405	0.00121624	0.00118981	0.00422292	0.00384021	0.00445866	0.00462451	0.00219456	0.00654351	0.00523020	0.00150069	0.00620301	0.00325732	0.00391889	0.00524001	0.00125403	0.00503939	0.00062587	0.00610038	0.00671300	0.00619821	0.00155882	0.00236085	0.00450484	0.00626460	0.00623378	0.00225714	0.00586363	0.00521293	0.00104450	0.00649386	0.00519860	0.00365721	0.00676865	0.00250678	0.00647270	0.00322713	0.00564257	0.00091288	0.00496936	0.00498392	0.00632075	0.00405300	0.00317848	0.00313036	0.00057244	0.00628572	0.00386227	0.00003397	0.00463195	0.00356601	0.00293765	0.00130760	0.00583150	0.00649865	0.00056685	0.00221681	0.00212510	0.00371176	0.00341166	0.00575503	0.00493412	0.00339094	0.00306850	0.00482168	0.00147427	0.00003093	0.00367852	0.37281146
0.00176416	0.00714268	0.00237465	0.00736714	0.00628541	0.00529293	0.00542419	0.00333654	0.00945475	0.00853237	0.00936334	0.01011292	0.00128781	0.00876645	0.00977931	0.00357789	0.00615201	0.00816249	0.00744467	0.00093116	0.00941718	0.00716745	0.00710850	0.00688140	0.00270552	0.00934293	0.00451395	0.00063252	0.00890464	0.00803145	0.00762800	0.00506268	0.00981141	0.00931399	0.00314793	0.00125927	0.00554369	0.00759756	0.00169841	0.00342251	0.00219949	0.00726271	0.00505417	0.00215654	0.00026343	0.00418755	0.00313142	0.00545462	0.00989132	0.00958099	0.00133123	0.00491535	0.00994880	0.00722579	0.00212572	0.00869864	0.00432175	0.00322203	0.00400475	0.00502133	0.00778714	0.00200690	0.00618197	0.00908269	0.00977348	0.00950631	0.00255636	0.00598002	0.00908748	0.00495678	0.00970431	0.00560706	0.00773534	0.00459691	0.00786757	0.00796011	0.00735787	0.00643662	0.00628714	0.00224780	0.00368717	0.00070844	0.00686831	0.00614792	0.00636784	0.00578563	0.00402302	0.00604869	0.00841543	0.00648106	0.00655709	0.00269542	0.00168965	0.00655777	0.00677142	0.00431646	0.00614765	0.00910837	0.00330055	0.00621887	0.58235811
0.00301417	0.00064965	0.00330302	0.00174623	0.00105286	0.00123664	0.00370208	0.00404012	0.00299555	0.00067193	0.00561401	0.00589793	0.00243716	0.00052283	0.00230859	0.00293002	0.00552494	0.00260050	0.00002677	0.00345995	0.00491312	0.00332345	0.00501636	0.00389201	0.00582627	0.00384209	0.00248520	0.00024567	0.00050066	0.00035591	0.00242438	0.00494628	0.00160524	0.00579301	0.00245170	0.00368720	0.00023459	0.00253658	0.00183722	0.00536703	0.00170187	0.00506175	0.00080100	0.00048518	0.00163638	0.00417419	0.00483139	0.00422334	0.00590588	0.00475336	0.00505199	0.00497290	0.00308882	0.00546028	0.00282215	0.00327847	0.00305136	0.00008577	0.00490342	0.00329291	0.00387645	0.00102257	0.00100300	0.00351538	0.00593350	0.00496283	0.00361217	0.00570954	0.00484247	0.00454273	0.00411030	0.00408946	0.00572909	0.00172279	0.00118812	0.00493993	0.00164620	0.00096767	0.00530749	0.00542415	0.00321658	0.00072820	0.00318327	0.00569475	0.00211275	0.00172631	0.00523814	0.00567284	0.00087112	0.00505956	0.00545421	0.00454268	0.00227546	0.00590195	0.00196901	0.00232720	0.00170579	0.00096951	0.00494192	0.00587128	0.32820970
0.00960280	0.00483673	0.00831995	0.00934966	0.01446520	0.01452102	0.00686804	0.01161543	0.00644282	0.01298330	0.01040122	0.01063451	0.00426536	0.00225149	0.00130827	0.00059084	0.01163961	0.00723556	0.00977065	0.00442647	0.00596179	0.00757251	0.00008833	0.00114121	0.00021691	0.01156058	0.01087982	0.00933439	0.01002687	0.00872921	0.00679754	0.00698229	0.01461158	0.01162336	0.00016646	0.00079653	0.00323008	0.00965532	0.00147984	0.01158296	0.01152491	0.00695224	0.00350248	0.01398758	0.01539910	0.01341257	0.00419702	0.01483141	0.01396538	0.00193887	0.00174536	0.01430989	0.00012162	0.01045577	0.00442253	0.00883783	0.00181564	0.00138947	0.00622491	0.01363608	0.00011759	0.00264099	0.01193296	0.00473103	0.00018050	0.00974781	0.00543418	0.00173832	0.00219501	0.00195607	0.01407485	0.00696033	0.00936890	0.01199239	0.01499911	0.01002507	0.00704069	0.00096744	0.01338767	0.00900850	0.00530175	0.01499612	0.00961535	0.00028586	0.00836523	0.00346782	0.00318941	0.00454764	0.01394343	0.00502390	0.00227361	0.00962821	0.00807227	0.00587848	0.01046661	0.01429619	0.00912411	0.00750247	0.00156908	0.00011390	0.73279802
0.00001224	0.00000760	0.00000795	0.00001331	0.00001541	0.00000040	0.00001278	0.00001528	0.00000785	0.00000359	0.00000881	0.00001520	0.00001320	0.00000555	0.00000941	0.00001211	0.00000348	0.00000018	0.00000990	0.00000196	0.00000342	0.00000235	0.00000288	0.00000626	0.00001547	0.00000488	0.00000465	0.00001465	0.00000962	0.00001526	0.00000695	0.00000576	0.00001218	0.00000281	0.00001531	0.00000608	0.00000529	0.00000507	0.00000526	0.00001033	0.00000783	0.00001539	0.00001232	0.00000704	0.00000571	0.00001562	0.00001341	0.00000342	0.00000842	0.00001044	0.00001249	0.00000876	0.00000902	0.00000834	0.00001457	0.00001201	0.00001019	0.00001394	0.00000064	0.00000832	0.00001529	0.00001535	0.00001531	0.00000808	0.00001374	0.00000421	0.00001075	0.00000051	0.00000784	0.00000021	0.00000591	0.00000604	0.00000495	0.00001412	0.00000231	0.00001067	0.00000761	0.00000752	0.00000668	0.00001516	0.00001334	0.00001394	0.00000419	0.00001095	0.00000044	0.00001280	0.00001370	0.00001319	0.00000431	0.00000858	0.00000448	0.00000366	0.00001482	0.00000506	0.00001072	0.00001046	0.00000724	0.00000826	0.00001142	0.00001270	0.00088509
